frame,distance,distance_smooth,distance_com,distance_shoulder_midpoint,shoulder_midpoint_p1_x,shoulder_midpoint_p2_x,shoulder_midpoint_p1_y,shoulder_midpoint_p2_y,wrist_left_p1_x,wrist_left_p1_y,wrist_right_p1_x,wrist_right_p1_y,wrist_left_p2_x,wrist_left_p2_y,wrist_right_p2_x,wrist_right_p2_y,wrist_left_p1_speed,wrist_right_p1_speed,wrist_left_p2_speed,wrist_right_p2_speed,wrist_left_p1_speed_smooth,wrist_right_p1_speed_smooth,wrist_left_p2_speed_smooth,wrist_right_p2_speed_smooth
70,455.3078775579936,462.25323203023765,718.859384555004,,296.8601989746094,1394.458984375,466.3846740722656,674.839599609375,322.7300720214844,242.722900390625,441.80474853515625,670.755859375,977.2377319335938,880.2288208007812,1108.4774169921875,380.0215759277344,3.269343623152225,1.4056323933714372,2.1570209579609987,4.38548425263362,2.6653430147696313,1.5365212815055902,11.343842074412375,10.105145370404058
71,450.46840505512546,459.1582908409432,707.2944478883628,,290.30833435058594,1382.3585205078125,468.20037841796875,671.1170654296875,315.0283203125,247.776123046875,439.4620971679688,673.47705078125,960.621826171875,860.4369506835938,1103.818115234375,399.5284423828125,9.21151662868184,3.59066819653864,25.841951300510143,20.055596021225767,3.9069261767228083,1.682775188647523,11.649036028299893,10.753284680620405
72,444.8336009645084,455.08307226423585,703.6862475620629,,285.92359924316406,1371.8170166015625,472.38336181640625,675.8729095458984,308.66796875,269.1407775878906,442.6969299316406,662.6634521484375,956.6874389648438,861.142822265625,1092.0889892578125,404.7955627441406,22.29131076575659,11.287074838083116,3.997206197479742,12.857486265782692,8.013884303449476,3.59184202380071,8.48891328755157,9.450698473615159
73,438.2702939859837,450.03148816139276,701.208195797609,,288.7957763671875,1367.3836059570312,473.38653564453125,666.1378479003906,307.815673828125,266.08251953125,446.0874938964844,660.182861328125,956.3120727539062,859.7957763671875,1087.0084228515625,406.5241088867188,3.1747990447997183,4.201101619517863,1.3983677788088753,5.366565640643739,8.235855165955773,4.233262963916369,7.7634565749189175,9.22360791488042
74,433.54994587632757,444.4860246879877,692.5688424488765,,1361.25830078125,299.8321838378906,665.8334197998047,463.214599609375,948.4552001953124,846.6747436523438,1070.3023681640625,411.0621948242188,317.4407653808594,244.29986572265625,442.2547607421875,647.4235229492188,864.5844860127046,672.090258623229,887.1255623668427,688.2875943231186,180.506291215019,138.51494713414803,184.1040217203205,146.19054530068087
75,433.9195513936473,440.2083594551185,695.4178657056877,,1367.9298706054688,300.95436096191406,661.8458251953125,458.24798583984375,950.7520751953124,849.9647216796875,1067.33935546875,412.8057861328125,315.0657653808594,238.8179168701172,443.403564453125,647.6732788085938,4.012429461813587,3.437957952620496,5.974310690100938,1.1756393815945074,180.65490838275124,138.92141224599783,184.8674796667485,145.54857632647304
76,431.016176945079,436.3179138331092,695.1877404944838,,292.19586181640625,1370.5581665039062,467.63128662109375,661.4375305175781,297.2704467773437,256.8720703125,450.5032653808594,662.7321166992188,954.9266357421876,851.1293334960938,1064.208984375,418.3894958496094,882.4948338577175,665.5448390193593,885.6337868160105,661.7933382351006,355.3115718285584,271.31224641056195,356.82584676984857,273.89612476924805
77,432.2876519016769,433.80872402054285,702.5326500103455,,288.9517059326172,1372.7401733398438,460.078125,654.6759033203125,296.3861389160156,253.77532958984372,445.5193481445313,664.871337890625,969.7831420898438,862.1881713867188,1071.3876953125,420.229736328125,3.220528449954192,5.42362409504287,18.520628400490903,7.410828276444513,351.4974153653979,270.13955626195394,359.7305312104508,272.8067931713804
78,434.1059076492244,432.97584675319104,701.1720475299192,,298.645751953125,1370.5223388671875,456.740234375,654.1919860839844,313.0583801269531,232.62872314453125,434.12200927734375,656.4869384765625,969.208251953125,861.441650390625,1068.75048828125,425.126953125,26.92847175664846,14.149116113313783,0.9422272904694003,5.56215725067793,356.2481499077677,272.12915916071313,359.6393031127829,272.84591149338723
79,434.8870059296173,433.243258763849,701.4965749231825,,297.3748779296875,1367.1332397460938,457.95228576660156,656.5207672119141,312.225341796875,232.38308715820312,427.97174072265625,662.9501342773438,973.44140625,863.7236938476562,1065.483642578125,429.4303894042969,0.868498645455905,8.921810536769668,4.8090869862095875,5.402947774872048,183.50495243431791,139.49546954342122,183.17600803665627,136.2689821837379
80,439.6211491530792,434.3835783157354,704.7922218142895,,291.4634246826172,1370.7265625,445.7563171386719,655.1721038818359,304.43951416015625,226.2811584472656,432.8033447265625,681.313232421875,975.4890747070312,864.2655029296875,1063.596435546875,432.1439208984375,9.89204963503809,18.98809549997708,2.118136726297971,3.305269058411507,184.68087646896282,142.60549705289253,182.40477324389568,136.6949081191013
81,437.92073380770137,435.7644896882599,703.7309974410811,,297.3885803222656,1373.0111694335938,459.8599853515625,653.7184753417969,312.16949462890625,226.94580078125,421.0808715820313,664.2424926757812,973.0131225585938,860.8541259765625,1057.8876953125,434.5486450195313,7.758501625918544,20.708127199317662,4.215190595651006,6.194547050603644,9.733610022603038,13.638154688884214,6.121053999823774,5.575149882201929
82,436.24134272117254,436.55522785215896,704.0415456815844,,297.59344482421875,1369.140380859375,459.90771484375,657.3229064941406,312.219970703125,225.5479888916016,417.919189453125,665.8826293945312,974.6646728515624,862.588623046875,1064.4779052734375,436.14404296875,1.3987229578837237,3.561780782198356,2.3950153354681123,6.780572390706484,9.369248924188943,13.265786026315311,2.8959313868192154,5.449098705054323
83,438.58563042807754,437.4511724079296,704.698703157699,,289.8396759033203,1372.63232421875,452.791748046875,655.8117065429688,306.74676513671875,221.46551513671875,425.1813354492188,689.1560668945312,973.5247192382812,866.529052734375,1062.75927734375,436.5039367675781,6.828072285165672,24.380148841526534,4.102009307956781,1.7559058935879455,5.349169029892387,15.311992571957862,3.5278877903166914,4.687848433636326
84,439.9043604854303,438.45464331909227,708.3611571891136,,294.2722625732422,1373.6945190429688,457.83013916015625,656.8575897216797,314.7303466796875,213.6153717041016,417.8970336914063,665.762451171875,975.55126953125,866.628662109375,1062.744140625,436.7769470214844,11.196531881162738,24.501475642870574,2.0289968254089548,0.2734295503278161,7.414775677033754,18.427925593178042,2.971869758156565,3.6619447887274794
85,435.7104322916411,437.6724999468045,707.1351703901988,,1376.1823120117188,299.09324645996094,653.6418151855469,459.3428955078125,975.4830322265624,863.4576416015625,1065.977294921875,433.7584533691406,310.4882202148437,219.368896484375,416.422119140625,670.3070678710938,926.7626919567338,688.355925370737,928.0377491045106,687.2179223504594,190.78890414137288,152.30149156733006,188.1557922337991,140.44447544713705
86,431.0323635174765,436.29482588875965,706.8686826366954,,293.7898712158203,1376.9307250976562,449.4374237060547,650.6201019287109,303.69659423828125,222.10888671875,430.9002685546875,690.15771484375,978.9400634765624,867.6494750976562,1063.9302978515625,429.8355102539063,928.7762075197213,684.8820414524785,931.1796686822368,690.7194883021556,374.99244532013347,285.13627441796217,373.5486878511162,277.34946369744745
87,431.9623289814615,435.4390231408174,709.8949516656178,,293.4678192138672,1380.0391845703125,461.1256561279297,647.7340393066406,309.02154541015625,222.5904693603516,423.4051513671875,666.81982421875,979.4005737304688,867.9160766601562,1069.34033203125,426.41748046875,5.346683722041627,24.511913847735773,0.532114731125107,6.399327889521108,375.78203747296504,289.32630103106965,373.1761077302476,277.27321479721036
88,432.7681951384057,434.275536082883,710.8432624626045,,298.15333557128906,1383.699951171875,454.3199768066406,646.5100708007812,297.8857116699219,227.8829040527344,436.2542724609375,685.8499145507812,985.8358154296876,866.6284790039062,1070.42333984375,424.0437927246094,12.329503561104131,22.961799818984584,6.562792351716286,2.6090801882309873,376.88232372815276,289.04263122656124,373.66826433899956,277.443849656139
89,428.4958036126036,431.9938247083177,707.6472025931828,,303.8560028076172,1381.8803100585938,458.3280334472656,644.7731781005859,307.21466064453125,228.08932495117188,433.1694030761719,666.8612060546875,982.3394775390624,870.9028930664062,1072.8070068359375,421.3352966308594,9.331232424400168,19.237657587936408,5.522227288252397,3.608021538115205,376.5092638368002,287.98986761557444,374.3669104315683,278.11076805369646
90,428.2463543154211,430.5010091130736,706.8447553201809,,303.2388916015625,1384.18994140625,465.0499572753906,644.078857421875,306.8916931152344,233.80877685546875,437.653564453125,668.5953369140625,980.79833984375,875.1806030273438,1073.17919921875,419.3970947265625,5.728563354851309,4.807797114271236,4.546856926033266,1.973614397911527,192.30243811642373,151.2802419642813,189.66873199587275,141.0619064631869
91,424.8515303604764,429.2648424816736,705.2602503164405,,299.1345977783203,1377.9638061523438,473.8253173828125,650.9308319091797,303.8490600585937,240.2149200439453,443.3200073242188,700.2471923828125,981.82763671875,875.699462890625,1075.41455078125,417.3116455078125,7.091987483676721,32.15507004231229,1.152678452392081,3.057105665814673,7.965594109214791,20.734847682248056,3.6633339499038273,3.5294299359187002
92,429.4137566561528,428.7551280166119,593.1822092958382,,297.0662536621094,1392.766357421875,475.19866943359375,648.4552307128906,305.4762268066406,240.47280883789065,443.2056884765625,699.2904052734375,985.092041015625,891.9827270507812,1087.095458984375,408.7569580078125,1.6474763294178798,0.9635924302295209,16.607258266278784,14.478476945883816,7.2257526306900415,16.025183398746808,6.878362656934563,5.145259747191242
93,430.7404407122985,428.34957713139045,757.4565714204404,,308.9395294189453,1393.40234375,465.6412048339844,647.1928100585938,311.62652587890625,236.6642303466797,440.3338623046875,669.522705078125,987.1966552734376,891.20068359375,1088.18310546875,407.7695617675781,7.2340478849691205,29.90590845434183,2.245215611667068,1.468988158632423,6.20666149546304,17.414005125818257,6.014847308924718,4.917241341271529
94,432.6215924530175,429.1747348994733,758.4179623028416,,1392.5592041015625,308.33978271484375,649.667724609375,470.92430114746094,991.2782592773438,890.59619140625,1089.6719970703125,408.027099609375,310.7685546875,239.47357177734372,440.4048156738281,668.602783203125,943.161432845256,700.0142605264332,939.3099613752927,698.3198995690148,192.9727015796342,153.5693257135176,192.77239412633278,143.85961694745146
95,437.46315434773464,431.018094905936,714.4390595323626,,307.61578369140625,1397.389892578125,468.9180145263672,653.4548034667969,312.851318359375,238.20181274414065,441.261474609375,668.8632202148438,988.245849609375,883.0701904296875,1090.22509765625,406.9439392089844,941.2128024380208,698.9074956319874,934.4474798914017,700.5224832338105,380.06954939626814,292.38926541706087,378.75251871940645,283.5693907146312
96,432.6628784209265,432.580364518026,718.5050181052823,,301.12583923339844,1401.1567993164062,469.3833923339844,655.1780395507812,305.5166015625,237.84136962890625,448.0516662597656,696.97216796875,978.4689331054688,891.77685546875,1083.5826416015625,400.795166015625,7.343567915508111,28.917462656340817,13.091757423157047,9.051499004133484,380.11986548263434,291.7417439398665,381.1403345135594,284.768269382295
97,434.1983745701542,433.5372881008263,718.3765128387089,,303.76441955566406,1400.77783203125,470.6839294433594,659.4537353515625,305.5131225585937,239.432373046875,449.61724853515625,696.9263305664062,983.1102905273438,883.5086059570312,1083.576171875,404.2237243652344,1.5910072216858178,1.5662531495486,9.48188529279022,3.4285644538258215,380.108571661088,291.86227608373036,379.71525991886176,282.5582868838834
98,433.9614732898268,434.1814946163319,720.1725746607128,,304.19415283203125,1405.04931640625,467.63043212890625,659.3363342285156,307.52691650390625,237.7407073974609,451.61041259765625,696.56005859375,986.5643310546876,881.2900390625,1086.044189453125,404.26171875,2.6300377798779073,2.0265384620073226,4.105171741845146,2.4683100168349412,379.18776964006975,286.2864020852635,380.0872511448973,282.7581512555239
99,434.2192620384415,434.5010285334168,720.0435782322483,,1404.3271484375,306.19891357421875,659.4098510742188,467.2220764160156,988.8167724609376,877.2967529296875,1090.0145263671875,402.5158996582031,307.0445251464844,238.3761749267578,452.791259765625,697.4068603515625,934.4451846987987,702.8668294079425,935.4599955740886,697.8132608387447,377.44452001077826,286.85691586156537,379.3172579846565,282.6568235094699
100,436.96813294897345,434.40202425366454,723.3581533724531,,1408.2930908203125,311.1339721679687,663.5206756591797,464.04286193847656,993.2125244140624,887.064208984375,1095.501953125,401.03509521484375,306.4169921875,235.31016540527344,452.5364379882813,696.84130859375,10.71101456509381,5.683716585283741,3.1295705776423275,0.6203087368185357,191.34416243619287,148.2121600522246,193.05367612190466,142.67638861007148
101,436.6672710087424,435.2029027712277,723.8032623761483,,309.79969787597656,1406.9304809570312,469.0909423828125,666.8540954589844,303.97589111328125,237.46499633789065,451.8921203613281,697.6214599609375,991.2581176757812,888.256591796875,1095.871826171875,399.7736206054688,947.114709924161,708.6586544898641,946.2274583299826,708.6110589992496,379.2983908379235,284.1603984189293,379.6808163032698,282.58830060909474
102,434.7204627434987,435.3073204058966,718.9015039781468,,308.470947265625,1403.7371215820312,463.15399169921875,669.8042907714844,305.70428466796875,236.0243682861328,453.3209838867188,698.4957885742188,993.4974975585938,876.3960571289062,1097.9083251953125,411.938232421875,2.250056324494319,1.6751422322281178,12.070091336424671,12.333900798867772,379.43020065848515,284.18217623546514,380.19845751199665,284.3693678781031
103,439.4704514584913,436.4091160396295,719.7148115847767,,316.59251403808594,1403.9823608398438,457.6572570800781,667.8511962890625,309.374267578125,231.91619873046875,450.4962768554688,687.939453125,994.8609008789062,874.5133666992188,1103.9031982421875,410.6020202636719,5.508705080045945,10.927725652157708,2.324519706923573,6.141983863531245,380.0059341185187,285.96241367349523,379.8423271050124,285.10410264744235
104,445.1912093068946,438.6035054933201,722.8955379406759,,307.0133361816406,1402.89453125,452.78594970703125,670.2823791503906,304.3935546875,232.4247131347656,445.1450500488281,689.4158935546875,988.227783203125,876.1100463867188,1103.858642578125,408.5896606445313,5.006604417987846,5.551171469025762,6.822582804571649,2.012852812290959,194.1182180623566,146.49928208571188,194.11484455110897,145.94402104215163
105,451.4120413496734,441.49228717346006,724.7665203502863,,307.00596618652344,1402.09375,451.417724609375,674.9723205566406,306.5422668457031,233.05276489257807,440.1340942382813,690.8941040039062,989.1659545898438,875.3359375,1108.6732177734375,408.56353759765625,2.2386185359058532,5.22444104832588,1.2163100424458908,4.8146460643433,192.423738856519,146.4074269783203,193.73219244406965,146.78288850765657
