frame,person,x_min,x_max,y_min,y_max,centroid_x,centroid_y,com_x,com_y,distance
109,0,0.0,344.0615234375,0.0,597.4822998046875,172.03076171875,298.74114990234375,159.1716423034668,210.53628158569336,571.3080806874372
109,1,0.0,1452.243408203125,0.0,875.8787841796875,726.1217041015625,437.93939208984375,943.7114715576172,533.0020523071289,
110,0,0.0,344.3760986328125,0.0,592.5787353515625,172.18804931640625,296.28936767578125,159.16889190673828,208.02847862243652,572.6560192702304
110,1,0.0,1453.792724609375,0.0,877.0684814453125,726.8963623046875,438.53424072265625,943.5323791503906,533.4722099304199,
111,0,0.0,341.56463623046875,0.0,593.8546142578125,170.78231811523438,296.92730712890625,158.9763412475586,208.4057216644287,573.690602962737
111,1,0.0,1452.8328857421875,0.0,879.453125,726.4164428710938,439.7265625,944.6377258300781,533.1334915161133,
112,0,0.0,338.5559387207031,0.0,592.7821044921875,169.27796936035156,296.39105224609375,158.65451431274414,208.82161331176758,576.1974825922703
112,1,0.0,1454.0626220703125,0.0,882.020751953125,727.0313110351562,441.0103759765625,943.7173767089844,534.3464241027832,
113,0,0.0,1453.571533203125,0.0,882.424072265625,726.7857666015625,441.2120361328125,942.5576019287109,533.068473815918,572.929354703272
113,1,0.0,343.96588134765625,0.0,596.4739379882812,171.98294067382812,298.2369689941406,159.80908584594727,209.55599975585938,
114,0,0.0,1458.094482421875,0.0,885.3019409179688,729.0472412109375,442.6509704589844,942.3480987548828,534.0581665039062,573.357083035826
114,1,0.0,347.0057678222656,0.0,601.6908569335938,173.5028839111328,300.8454284667969,159.29633712768555,211.22232055664062,
115,0,0.0,343.1239624023437,0.0,597.8988037109375,171.56198120117185,298.94940185546875,158.22681045532227,211.32550430297852,575.4241914913675
115,1,0.0,1457.1983642578125,0.0,886.499267578125,728.5991821289062,443.2496337890625,942.2371520996094,534.2084999084473,
116,0,0.0,1454.4599609375,0.0,884.1622924804688,727.22998046875,442.0811462402344,941.2515106201172,533.1402282714844,577.0539577561944
116,1,0.0,337.4302978515625,0.0,593.9730224609375,168.71514892578125,296.98651123046875,158.2341766357422,210.00668907165527,
117,0,0.0,1457.1314697265625,0.0,885.8446655273438,728.5657348632812,442.9223327636719,941.7731323242188,532.9899139404297,581.1334986225355
117,1,0.0,332.52471923828125,0.0,592.3753662109375,166.26235961914062,296.18768310546875,157.24338150024414,210.44127464294434,
118,0,0.0,342.2327575683594,0.0,594.1721801757812,171.1163787841797,297.0860900878906,158.26072692871094,210.79136657714844,577.1604883933666
118,1,0.0,1459.5906982421875,0.0,883.9447631835938,729.7953491210938,441.9723815917969,942.997314453125,532.7549095153809,
119,0,0.0,346.0694274902344,0.0,596.32275390625,173.0347137451172,298.161376953125,158.6582489013672,211.86651611328125,573.4328159585133
119,1,0.0,1456.6390380859375,0.0,882.5672607421875,728.3195190429688,441.28363037109375,941.7465209960938,531.8920822143555,
120,0,0.0,350.51519775390625,0.0,600.5546264648438,175.25759887695312,300.2773132324219,158.17251205444336,213.4505271911621,568.4244437049061
120,1,0.0,1451.79931640625,0.0,882.68701171875,725.899658203125,441.343505859375,941.4965438842773,530.7706680297852,
121,0,0.0,352.8524169921875,0.0,604.9378662109375,176.42620849609375,302.46893310546875,158.5646743774414,215.11505889892578,567.890500199426
121,1,0.0,1454.2529296875,0.0,882.2741088867188,727.12646484375,441.1370544433594,942.7149963378906,530.323413848877,
122,0,0.0,351.60009765625,0.0,604.5867309570312,175.800048828125,302.2933654785156,158.5695686340332,215.23640251159668,566.6915471394633
122,1,0.0,1450.0869140625,0.0,883.6636962890625,725.04345703125,441.83184814453125,939.2838516235352,530.2176895141602,
123,0,0.0,358.34912109375,0.0,608.5172119140625,179.174560546875,304.25860595703125,159.27402114868164,216.27695846557617,564.2189056965121
123,1,0.0,1452.6405029296875,0.0,884.0136108398438,726.3202514648438,442.0068054199219,939.3380584716797,529.8747634887695,
124,0,0.0,1449.82373046875,0.0,882.5377197265625,724.911865234375,441.26885986328125,937.2454376220703,529.1070289611816,561.395247510382
124,1,0.0,361.2657470703125,0.0,607.4013671875,180.63287353515625,303.70068359375,159.42503356933594,216.38079071044922,
125,0,0.0,1455.67578125,0.0,882.8369750976562,727.837890625,441.4184875488281,938.8769226074219,528.3942108154297,570.8171619515781
125,1,0.0,348.5878601074219,0.0,604.1162109375,174.29393005371094,302.05810546875,159.04791641235352,216.986665725708,
126,0,0.0,1453.152587890625,0.0,882.7033081054688,726.5762939453125,441.3516540527344,934.9131317138672,527.840461730957,565.7354576273312
126,1,0.0,355.6331481933594,0.0,607.6078491210938,177.8165740966797,303.8039245605469,159.69962692260742,216.42256546020508,
127,0,0.0,1452.8876953125,0.0,881.86376953125,726.44384765625,440.931884765625,934.8893814086914,527.1746292114258,563.4580653963692
127,1,0.0,360.47265625,0.0,605.152099609375,180.236328125,302.5760498046875,158.9688949584961,218.32790184020996,
128,0,0.0,1456.4638671875,0.0,877.1500244140625,728.23193359375,438.57501220703125,933.7813415527344,527.083797454834,562.2584124116515
128,1,0.0,363.59710693359375,0.0,612.2343139648438,181.79855346679688,306.1171569824219,162.1712188720703,219.64631843566895,
129,0,0.0,1452.878662109375,0.0,877.84423828125,726.4393310546875,438.922119140625,933.7296829223633,525.5079307556152,563.5723356379841
129,1,0.0,358.5699768066406,0.0,607.7634887695312,179.2849884033203,303.8817443847656,161.11509704589844,217.71891021728516,
130,0,0.0,1442.3828125,0.0,864.39697265625,721.19140625,432.198486328125,926.6690826416016,523.1916275024414,553.8738840709464
130,1,0.0,364.0889587402344,0.0,610.6500854492188,182.0444793701172,305.3250427246094,162.32267379760742,219.49775505065918,
131,0,0.0,1443.392822265625,0.0,863.530029296875,721.6964111328125,431.7650146484375,924.7384490966797,523.1809692382812,552.4986313893723
131,1,0.0,367.2677001953125,0.0,612.58447265625,183.63385009765625,306.292236328125,162.47506713867188,219.4250316619873,
132,0,0.0,1441.28125,0.0,862.67138671875,720.640625,431.335693359375,922.7139129638672,522.0693168640137,567.8087724590454
132,1,0.0,336.2562255859375,0.0,600.8567504882812,168.12811279296875,300.4283752441406,115.18524932861328,148.9048957824707,
133,0,0.0,1434.54248046875,0.0,862.070068359375,717.271240234375,431.0350341796875,921.2861328125,520.3014297485352,563.2589901175972
133,1,0.0,337.6598815917969,0.0,605.3770141601562,168.82994079589844,302.6885070800781,116.68043899536133,147.3874797821045,
134,0,0.0,1432.0567626953125,0.0,861.7855224609375,716.0283813476562,430.89276123046875,918.5887985229492,519.9742469787598,569.280647631138
134,1,0.0,326.39764404296875,0.0,590.0508422851562,163.19882202148438,295.0254211425781,113.92226791381836,147.0323085784912,
135,0,0.0,1430.945556640625,0.0,861.9737548828125,715.4727783203125,430.98687744140625,917.8722610473633,518.2091903686523,563.8560418242186
135,1,0.0,336.7629089355469,0.0,589.0289306640625,168.38145446777344,294.51446533203125,118.3938102722168,144.08916473388672,
136,0,0.0,1422.4700927734375,0.0,858.392578125,711.2350463867188,429.1962890625,914.363166809082,516.1155128479004,565.4818682980024
136,1,0.0,327.2997741699219,0.0,576.1144409179688,163.64988708496094,288.0572204589844,115.54557418823242,146.49952697753906,
137,0,0.0,1424.35400390625,0.0,860.0993041992188,712.177001953125,430.0496520996094,913.1448287963867,517.3896713256836,566.5043324500982
137,1,0.0,325.250244140625,0.0,585.0001220703125,162.6251220703125,292.50006103515625,114.09086608886719,146.46197319030762,
138,0,0.0,1423.65234375,0.0,860.9268798828125,711.826171875,430.46343994140625,911.2014923095703,517.3600654602051,559.9484945468714
138,1,0.0,334.20458984375,0.0,601.5567626953125,167.102294921875,300.77838134765625,115.41504669189453,150.2766456604004,
139,0,0.0,1423.03955078125,0.0,858.9871826171875,711.519775390625,429.49359130859375,908.612419128418,515.8800621032715,564.2000653886138
139,1,0.0,327.4543762207031,0.0,588.839111328125,163.72718811035156,294.4195556640625,114.57984161376953,146.9114532470703,
140,0,0.0,1412.43701171875,0.0,856.424072265625,706.218505859375,428.2120361328125,908.6689376831055,511.4027786254883,559.1545218662258
140,1,0.0,326.123779296875,0.0,590.8328857421875,163.0618896484375,295.41644287109375,114.85823059082031,147.3688850402832,
141,0,0.0,1413.6007080078125,0.0,855.2496337890625,706.8003540039062,427.62481689453125,907.7599792480469,510.69361877441406,536.7108405832995
141,1,0.0,370.7798461914063,0.0,600.772216796875,185.38992309570315,300.3861083984375,162.16965103149414,218.11240577697754,
142,0,0.0,1410.08056640625,0.0,857.9738159179688,705.040283203125,428.9869079589844,902.7888259887695,513.1282768249512,544.7614238793635
142,1,0.0,356.6085205078125,0.0,580.02294921875,178.30426025390625,290.011474609375,160.23067092895508,215.4280242919922,
143,0,0.0,1403.9102783203125,0.0,855.4114379882812,701.9551391601562,427.7057189941406,898.8952331542969,513.3149719238281,553.2783258859663
143,1,0.0,326.9571228027344,0.0,601.1683959960938,163.4785614013672,300.5841979980469,115.20954513549805,150.09532928466797,
144,0,0.0,1403.265625,0.0,852.0123291015625,701.6328125,426.00616455078125,896.0884323120117,514.1252250671387,552.9410654197633
144,1,0.0,326.68475341796875,0.0,599.131103515625,163.34237670898438,299.5655517578125,115.73201751708984,148.71924209594727,
145,0,0.0,1403.5068359375,0.0,853.927734375,701.75341796875,426.9638671875,895.7213363647461,513.3628158569336,558.4104688261621
145,1,0.0,319.12408447265625,0.0,586.7142333984375,159.56204223632812,293.35711669921875,114.4216194152832,145.36901473999023,
146,0,0.0,1407.78857421875,0.0,853.1438598632812,703.894287109375,426.5719299316406,893.7431640625,513.3136978149414,538.5019010998338
146,1,0.0,362.6080932617188,0.0,593.2689819335938,181.3040466308594,296.6344909667969,159.7791976928711,215.99949264526367,
147,0,0.0,1403.475341796875,0.0,855.5928955078125,701.7376708984375,427.79644775390625,889.5998764038086,514.3746223449707,559.7746520877638
147,1,0.0,315.6962280273437,0.0,590.7774047851562,157.84811401367185,295.3887023925781,113.8791160583496,146.00874710083008,
148,0,0.0,1398.638427734375,0.0,853.5457763671875,699.3192138671875,426.77288818359375,886.7049865722656,514.7480506896973,557.7227677823361
148,1,0.0,314.9639892578125,0.0,589.2193603515625,157.48199462890625,294.60968017578125,113.81736373901367,145.5862808227539,
149,0,0.0,1398.1995849609375,0.0,854.3968505859375,699.0997924804688,427.19842529296875,885.8992004394531,518.6907844543457,560.6963224995878
149,1,0.0,310.2077941894531,0.0,582.743896484375,155.10389709472656,291.3719482421875,113.04556655883789,144.3086395263672,
150,0,0.0,1392.2298583984375,0.0,851.7727661132812,696.1149291992188,425.8863830566406,882.7389068603516,517.3191604614258,549.5560202611088
150,1,0.0,323.6419982910156,0.0,594.5427856445312,161.8209991455078,297.2713928222656,114.45797729492188,147.3843765258789,
151,0,0.0,1384.35498046875,0.0,848.6602783203125,692.177490234375,424.33013916015625,881.9271011352539,511.42269134521484,535.8029174616149
151,1,0.0,347.1246032714844,0.0,579.41650390625,173.5623016357422,289.708251953125,155.8404884338379,215.5582675933838,
152,0,0.0,1390.709716796875,0.0,850.0497436523438,695.3548583984375,425.0248718261719,881.2752838134766,511.7852363586426,552.8032607414162
152,1,0.0,316.0697021484375,0.0,590.2139892578125,158.03485107421875,295.10699462890625,113.41959762573242,146.46390914916992,
153,0,0.0,1384.311279296875,0.0,851.8582763671875,692.1556396484375,425.92913818359375,879.8910522460938,509.66276931762695,545.3356056166568
153,1,0.0,325.2095031738281,0.0,591.3450927734375,162.60475158691406,295.67254638671875,114.86130905151367,147.47082901000977,
154,0,0.0,1381.343505859375,0.0,850.081298828125,690.6717529296875,425.0406494140625,877.6182708740234,508.50811767578125,522.9585092214485
154,1,0.0,366.5675659179688,0.0,596.7589721679688,183.2837829589844,298.3794860839844,160.41645431518555,219.50508499145508,
155,0,0.0,1385.20361328125,0.0,856.2454833984375,692.601806640625,428.12274169921875,878.9914245605469,513.2667083740234,547.3679165081898
155,1,0.0,322.61639404296875,0.0,592.8922119140625,161.30819702148438,296.44610595703125,114.4127311706543,147.73729705810547,
156,0,0.0,1384.893798828125,0.0,859.5199584960938,692.4468994140625,429.7599792480469,876.2242126464844,517.8726501464844,525.4187077402972
156,1,0.0,366.9668884277344,0.0,598.5906982421875,183.4834442138672,299.29534912109375,161.15534210205078,220.0943775177002,
157,0,0.0,1382.957275390625,0.0,862.4967041015625,691.4786376953125,431.24835205078125,873.5734329223633,521.6586761474609,552.3661835483153
157,1,0.0,313.92095947265625,0.0,583.93798828125,156.96047973632812,291.968994140625,114.47110366821289,144.97578048706055,
158,0,0.0,1378.74365234375,0.0,859.5745239257812,689.371826171875,429.7872619628906,871.733757019043,512.7582092285156,531.0397688185741
158,1,0.0,352.8235778808594,0.0,584.8001708984375,176.4117889404297,292.40008544921875,161.52594757080078,217.82477951049805,
159,0,0.0,1376.854248046875,0.0,860.9755859375,688.4271240234375,430.48779296875,873.0975952148438,516.5942230224609,530.013989254767
159,1,0.0,353.7599792480469,0.0,583.599609375,176.87998962402344,291.7998046875,161.8066291809082,214.3138885498047,
160,0,0.0,1369.466064453125,0.0,868.19921875,684.7330322265625,434.099609375,866.6963272094727,519.9231567382812,532.2193794002246
160,1,0.0,343.61016845703125,0.0,584.2105712890625,171.80508422851562,292.10528564453125,161.8165397644043,207.33115005493164,
161,0,0.0,1375.28857421875,0.0,868.5540161132812,687.644287109375,434.2770080566406,870.2120132446289,523.5028991699219,528.6731734189965
161,1,0.0,351.1983947753906,0.0,605.4559326171875,175.5991973876953,302.72796630859375,159.62359619140625,220.0494613647461,
162,0,0.0,1369.7794189453125,0.0,868.1412963867188,684.8897094726562,434.0706481933594,865.9341430664062,517.1324653625488,528.7539622540978
162,1,0.0,346.288818359375,0.0,602.077392578125,173.1444091796875,301.0386962890625,160.53102111816406,218.18879318237305,
163,0,0.0,1378.03955078125,0.0,869.6627197265625,689.019775390625,434.83135986328125,866.0980606079102,525.2495346069336,535.0021962699086
163,1,0.0,346.19268798828125,0.0,586.464111328125,173.09634399414062,293.2320556640625,160.56439208984375,217.51267623901367,
164,0,0.0,1377.8812255859375,0.0,869.3255615234375,688.9406127929688,434.66278076171875,596.3090362548828,362.95277404785156,538.0757432141079
164,1,0.0,339.95166015625,0.0,585.064697265625,169.975830078125,292.5323486328125,159.82714080810547,217.92692184448242,
165,0,0.0,1378.19921875,0.0,868.0032348632812,689.099609375,434.0016174316406,597.0560531616211,365.9164848327637,535.9576322504178
165,1,0.0,342.76513671875,0.0,590.7333374023438,171.382568359375,295.3666687011719,161.2459259033203,214.43132400512695,
166,0,0.0,1381.77880859375,0.0,867.77099609375,690.889404296875,433.885498046875,737.9582138061523,450.5570487976074,536.0655342188692
166,1,0.0,346.04913330078125,0.0,590.7708740234375,173.02456665039062,295.38543701171875,161.77560424804688,213.93334197998047,
167,0,0.0,1383.734619140625,0.0,866.05322265625,691.8673095703125,433.026611328125,743.4768829345703,450.9599266052246,534.5004352576403
167,1,0.0,349.89093017578125,0.0,594.15234375,174.94546508789062,297.076171875,161.24971389770508,216.2027473449707,
168,0,0.0,1391.428466796875,0.0,865.5897216796875,695.7142333984375,432.79486083984375,745.2748718261719,452.10975646972656,536.2145705318854
168,1,0.0,354.1545715332031,0.0,593.2532958984375,177.07728576660156,296.62664794921875,162.0647201538086,214.7366714477539,
169,0,0.0,1394.56591796875,0.0,869.1780395507812,697.282958984375,434.5890197753906,748.7728118896484,453.96811294555664,537.9857594775242
169,1,0.0,354.5333251953125,0.0,593.4119873046875,177.26666259765625,296.70599365234375,119.61948013305664,148.1025619506836,
170,0,0.0,1397.9315185546875,0.0,871.776123046875,698.9657592773438,435.8880615234375,748.6682815551758,453.0613021850586,537.9186784357549
170,1,0.0,359.19775390625,0.0,591.6722412109375,179.598876953125,295.83612060546875,163.16765975952148,214.94470596313477,
171,0,0.0,1405.291015625,0.0,875.6021118164062,702.6455078125,437.8010559082031,600.8325881958008,369.34996032714844,540.0798576231319
171,1,0.0,364.16998291015625,0.0,587.8313598632812,182.08499145507812,293.9156799316406,164.96481323242188,212.5603141784668,
172,0,0.0,1411.255615234375,0.0,876.718017578125,705.6278076171875,438.3590087890625,602.4549407958984,372.76661682128906,542.0813158454151
