index,confidence,hand,time,person,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
9,  score: 0.9803227,"  label: ""Right""",160,0.30606768,0.37736613,5.7965092e-08,0.31508738,0.4090556,0.009005722,0.32484403,0.42574197,0.01408755,0.33197415,0.4380198,0.01694174,0.337427,0.44437844,0.019452197,0.33668065,0.42058694,0.015160368,0.34704912,0.4315385,0.018686863,0.35207734,0.43551883,0.01960931,0.3552445,0.43852055,0.019920748,0.34208387,0.40725428,0.010824665,0.35820392,0.41506973,0.014184172,0.3673656,0.4178571,0.013586478,0.3740582,0.42012554,0.012632967,0.34440845,0.3917766,0.006657329,0.3605327,0.39304224,0.009377883,0.36918762,0.39319628,0.0077701183,0.3755477,0.39381045,0.005756481,0.34361124,0.3761722,0.0031826824,0.3545045,0.36908498,0.00495079,0.36179063,0.3647891,0.004684264,0.36795428,0.361236,0.004095643,right
9,  score: 0.9027511,"  label: ""Left""",160,0.3023487,0.6473628,5.4898756e-08,0.3110801,0.62952155,-0.0003122584,0.32239884,0.62211585,-0.0006593901,0.33269987,0.62070495,-0.0010886368,0.3398383,0.6200724,-0.0015952345,0.3223644,0.6229591,-0.004264216,0.3336689,0.61463517,-0.0074305213,0.3415071,0.6111777,-0.009165602,0.34832355,0.60922116,-0.010358659,0.3237025,0.6352707,-0.006006749,0.3345801,0.627303,-0.009300169,0.34306565,0.62254375,-0.01168142,0.35041422,0.619126,-0.013279993,0.32381022,0.64960974,-0.007625678,0.3353677,0.648104,-0.011891805,0.3434684,0.64635223,-0.014971202,0.34998736,0.6442758,-0.016749933,0.32273808,0.66399866,-0.009018199,0.33110526,0.6724863,-0.013417368,0.3369272,0.6774423,-0.015895931,0.34231544,0.68117905,-0.017226782,right
9,  score: 0.9592242,"  label: ""Right""",160,0.3251445,0.39081475,7.014024e-08,0.3282405,0.4100611,-0.002019296,0.33482867,0.4227827,-0.003886421,0.34210825,0.430728,-0.005495692,0.34748548,0.43802208,-0.0073727756,0.343753,0.4154963,-0.006582345,0.35180295,0.42549476,-0.010151192,0.35632455,0.43150952,-0.01226965,0.35972852,0.43581823,-0.0135883335,0.34709305,0.40307596,-0.007446183,0.3585986,0.40872398,-0.010522765,0.36619663,0.41285166,-0.012259818,0.3726549,0.41567358,-0.013658406,0.34788707,0.38945806,-0.008320128,0.35909414,0.39052302,-0.011720006,0.36721748,0.39217168,-0.014129482,0.37387973,0.3937542,-0.015852492,0.34666565,0.37682477,-0.009080911,0.35533673,0.36889413,-0.012882763,0.36109713,0.36368668,-0.014958762,0.36629155,0.35964775,-0.016202385,right
9,  score: 0.92918557,"  label: ""Right""",160,0.4348063,0.7206322,6.750541e-08,0.4206691,0.6869424,-0.014663538,0.39867648,0.674464,-0.017613249,0.38308838,0.658921,-0.016787652,0.3735831,0.6402232,-0.013947986,0.38227046,0.7298997,-0.013260077,0.35483652,0.7114909,-0.014008606,0.35671666,0.68559027,-0.012640509,0.3635244,0.6728069,-0.010549699,0.38304546,0.7407476,-0.0039562774,0.36265558,0.70891523,-0.003905097,0.36758423,0.68283165,-0.0042114723,0.37486947,0.672855,-0.004167555,0.386107,0.7425729,0.004829472,0.36983138,0.7132424,0.004625404,0.37260196,0.6903282,0.0026847704,0.37915215,0.6794344,0.0016328272,0.38962996,0.7408286,0.012683332,0.37702206,0.71929866,0.0114345495,0.3771832,0.7002756,0.009978732,0.38191783,0.6897316,0.009774777,left
10,  score: 0.7509718,"  label: ""Right""",180,0.31788743,0.38137954,5.4052464e-08,0.32633454,0.4070771,0.0022708923,0.33558032,0.42079878,0.0034784314,0.34288552,0.42966804,0.0035107185,0.34780267,0.43749472,0.0033102236,0.3458507,0.4132885,0.005193272,0.35519102,0.42226973,0.004860096,0.35976237,0.42577508,0.0036836462,0.36353785,0.4279729,0.0027496764,0.3494984,0.400225,0.0029187282,0.36229858,0.40559754,0.003320881,0.3698417,0.40869418,0.0022305052,0.37586123,0.4109079,0.0011554284,0.35016054,0.38648126,0.0004128165,0.36290437,0.38465497,0.00064571534,0.3698623,0.38430795,-0.00069532706,0.3756974,0.3847448,-0.00220509,0.34783787,0.37329674,-0.0020259006,0.3560128,0.36358124,-0.0023245325,0.3616817,0.3580127,-0.002763512,0.36671042,0.35352594,-0.0032090824,right
10,  score: 0.5441555,"  label: ""Right""",180,0.30191323,0.6534051,2.4975378e-08,0.3072904,0.63697076,-0.0012515647,0.31774288,0.62788916,-0.001351389,0.32671568,0.62484705,-0.001069591,0.33260712,0.62258214,-0.0008648608,0.3218765,0.63262,-0.004765037,0.33225995,0.6237027,-0.006626087,0.33840716,0.6191595,-0.0077766012,0.34359705,0.6154384,-0.008756538,0.324016,0.64518434,-0.0054775695,0.33394727,0.63643813,-0.0071991286,0.33998963,0.6302113,-0.008751887,0.34544024,0.6248725,-0.009971889,0.32385916,0.6595353,-0.006023433,0.33498392,0.65932477,-0.009151216,0.3419866,0.6575633,-0.011732552,0.3482145,0.65586215,-0.013466558,0.32204777,0.673457,-0.006355004,0.32945335,0.68460387,-0.010586331,0.33457777,0.6904648,-0.012796459,0.33938846,0.6952803,-0.013941563,right
10,  score: 0.9267657,"  label: ""Right""",180,0.32635516,0.38798794,6.4577186e-08,0.32935402,0.4085761,-0.0014806169,0.336757,0.42155463,-0.0022802663,0.3437737,0.4286741,-0.0029604118,0.34795463,0.4358746,-0.0038521066,0.3461926,0.41137648,-0.004008828,0.35430548,0.4201916,-0.0060110814,0.35918427,0.42437756,-0.0070761233,0.3628734,0.42632994,-0.007849673,0.34924343,0.3989414,-0.004892637,0.3606185,0.4044078,-0.00694261,0.3677945,0.408251,-0.008055901,0.3737702,0.41054863,-0.008888196,0.34965646,0.38556418,-0.005853171,0.36113897,0.3853253,-0.008541601,0.3687304,0.38574144,-0.0108059505,0.37503222,0.38615215,-0.0123839015,0.3477896,0.37335187,-0.0066974116,0.35592547,0.36456484,-0.009880787,0.36111334,0.35856017,-0.011707311,0.36562055,0.35380128,-0.01278537,right
10,  score: 0.9480521,"  label: ""Right""",180,0.43183666,0.7205989,6.2625475e-08,0.4185704,0.6870657,-0.013159664,0.39618418,0.67423254,-0.015608946,0.3805057,0.65861833,-0.014654405,0.3715468,0.63943535,-0.011857234,0.37965235,0.72885984,-0.011864362,0.35249442,0.71048445,-0.012123352,0.35478747,0.6853929,-0.010429102,0.36208394,0.6736682,-0.008102069,0.38023794,0.7408445,-0.0030256931,0.36107975,0.7086241,-0.0019886058,0.36591628,0.6829407,-0.0018461634,0.37277517,0.6730637,-0.0017465374,0.38326654,0.743143,0.005438691,0.36862636,0.7136182,0.00624113,0.371374,0.6913127,0.004681424,0.37774393,0.6805502,0.0035687778,0.38674062,0.74183154,0.013080089,0.3752495,0.7199661,0.01276772,0.37590554,0.7015928,0.011741984,0.38080597,0.69114447,0.01164636,left
11,  score: 0.98377055,"  label: ""Right""",200,0.30309045,0.6636532,8.051401e-08,0.31093872,0.6776733,-0.0009980912,0.32201058,0.6837296,-0.001561228,0.3306875,0.6810214,-0.0021460773,0.33592823,0.67513,-0.0030698744,0.32581052,0.6797606,-0.002978125,0.33566016,0.68446475,-0.00592017,0.34285092,0.68598104,-0.008034975,0.34822682,0.68754625,-0.009221294,0.32676643,0.6673137,-0.0039501656,0.3382017,0.6686796,-0.006047036,0.34580344,0.6689937,-0.00732106,0.3516342,0.66966933,-0.008128057,0.32548496,0.6541425,-0.004995047,0.33662978,0.6519414,-0.0070837913,0.34382042,0.65225416,-0.0080649955,0.34950975,0.65395564,-0.008700404,0.32221147,0.6404617,-0.0060363263,0.32961935,0.63638055,-0.007908838,0.33419043,0.6357155,-0.008134764,0.33763316,0.6366218,-0.008077893,right
11,  score: 0.9795954,"  label: ""Right""",200,0.3255869,0.385014,6.592469e-08,0.3284863,0.4067983,-0.0011415257,0.33606306,0.41975415,-0.002040622,0.3435168,0.42731363,-0.0028012525,0.34785482,0.43502545,-0.0037853033,0.34499237,0.40879577,-0.00423337,0.35441023,0.41616094,-0.006186605,0.3594989,0.4195364,-0.0070258193,0.36327633,0.42094526,-0.007632339,0.34789675,0.3955128,-0.005225864,0.36090037,0.40232554,-0.0072684013,0.36885935,0.40656078,-0.00820576,0.37517315,0.40889916,-0.008820821,0.34793568,0.38170195,-0.006212458,0.36124748,0.38179216,-0.008994165,0.3697896,0.38256046,-0.011235104,0.376544,0.38316438,-0.012687849,0.3457912,0.3696133,-0.0069877943,0.35526273,0.36215082,-0.0103115365,0.361584,0.35709116,-0.012206058,0.36694962,0.35312468,-0.013272801,right
11,  score: 0.95828444,"  label: ""Right""",200,0.42810285,0.7206518,5.847827e-08,0.41560203,0.6876398,-0.012249594,0.39379126,0.674236,-0.014236337,0.37793115,0.65812904,-0.012874354,0.36873412,0.63820946,-0.009812075,0.37555534,0.72499263,-0.0107605755,0.3497554,0.70656836,-0.009763089,0.35245878,0.68232787,-0.007359372,0.35990733,0.67109436,-0.0046894467,0.376627,0.7382512,-0.0019752234,0.35955408,0.70574456,0.0007805425,0.3639532,0.68063545,0.0015683025,0.3703512,0.670167,0.0017505274,0.38071808,0.74140143,0.006561564,0.36809242,0.71214706,0.008853271,0.3700275,0.689939,0.0073519386,0.37573087,0.6780511,0.005852265,0.3852577,0.7404478,0.014347503,0.3750697,0.71823704,0.014979861,0.37537724,0.6997086,0.014016543,0.3799087,0.68824536,0.013748718,left
12,  score: 0.8276855,"  label: ""Right""",220,0.3009783,0.36348367,5.7176152e-08,0.31238592,0.39687932,0.006529353,0.32633016,0.4133807,0.010725286,0.3379664,0.425807,0.012772026,0.34539098,0.436532,0.01470167,0.3408303,0.41116378,0.016964229,0.35386673,0.42065912,0.019775517,0.36004952,0.4217498,0.01928198,0.36503917,0.4217161,0.018597659,0.34517702,0.3973773,0.01345891,0.36040792,0.40289932,0.01735489,0.368124,0.40375215,0.016269675,0.3737502,0.40392357,0.015037545,0.34655094,0.38201895,0.0095526595,0.36209252,0.38154918,0.013502027,0.36969158,0.3807127,0.013035618,0.3758493,0.38120568,0.011718859,0.34476542,0.36574417,0.005825771,0.35616922,0.3599385,0.009315838,0.36274168,0.35647607,0.010668698,0.3682411,0.35411534,0.011274807,right
12,  score: 0.800792,"  label: ""Left""",220,0.30311114,0.6659059,-2.6741966e-09,0.31240597,0.6511057,0.00010461836,0.32421643,0.6471529,-0.00017607465,0.3340289,0.6500823,-0.00074800354,0.3406168,0.65501225,-0.0010481592,0.32800063,0.65686,-0.0009791728,0.33933905,0.666378,-0.00403643,0.3410374,0.66580296,-0.005613492,0.33986872,0.66279674,-0.0060628387,0.3264316,0.66934466,-0.0023037065,0.3372406,0.67934746,-0.005146302,0.3384899,0.67782915,-0.0065773325,0.3371181,0.67467123,-0.006891388,0.32358778,0.6809293,-0.0037734818,0.33432811,0.6915302,-0.0062178746,0.33859226,0.6919416,-0.007463056,0.3407393,0.6906544,-0.007962025,0.31968686,0.6897718,-0.0051017017,0.32572046,0.7035029,-0.0072862576,0.33011764,0.71232,-0.008417311,0.33370087,0.7193776,-0.008867876,right
12,  score: 0.9436806,"  label: ""Right""",220,0.32605535,0.38399333,5.932377e-08,0.3286744,0.4057219,-0.0014789676,0.33586767,0.4192728,-0.0022398836,0.34284288,0.42729568,-0.0029179198,0.34716585,0.4350272,-0.0038413315,0.34443536,0.40819052,-0.0034744365,0.35383886,0.41625255,-0.005232636,0.3593197,0.4203673,-0.0061367555,0.36356628,0.42251894,-0.006879962,0.3477662,0.39514646,-0.004266702,0.35941127,0.40171707,-0.005912498,0.3666034,0.40585622,-0.006861227,0.3722564,0.40814638,-0.0076234513,0.34821573,0.38127944,-0.0051880362,0.36099377,0.38170004,-0.0076896255,0.36910716,0.38271675,-0.009931176,0.375637,0.38360873,-0.011543545,0.3464211,0.36907336,-0.0059959916,0.3554564,0.36173525,-0.0093353465,0.36151087,0.3566933,-0.01138075,0.3667451,0.35254544,-0.012633064,right
12,  score: 0.97303045,"  label: ""Right""",220,0.4273637,0.7214953,9.528633e-08,0.4132405,0.6879683,-0.008675079,0.3909857,0.67245674,-0.008731801,0.37505424,0.65523404,-0.006393067,0.3661451,0.63394994,-0.0030405526,0.37203744,0.72167325,-0.0018585776,0.35014772,0.7046145,0.0037161366,0.34934402,0.68584895,0.007627903,0.35191813,0.6760246,0.010152695,0.3735745,0.7355403,0.005454373,0.35929862,0.70620704,0.011561113,0.3619759,0.68150234,0.0124568315,0.36728293,0.6670021,0.012352788,0.3782568,0.7403495,0.012644636,0.36753002,0.71169746,0.017763423,0.3687945,0.688872,0.015677644,0.37341496,0.6743011,0.0132671315,0.38339883,0.7402726,0.019253384,0.37550822,0.7163849,0.022262942,0.3754134,0.6974884,0.021196965,0.3789647,0.68470794,0.020374842,left
13,  score: 0.84684324,"  label: ""Right""",240,0.31143507,0.37134686,2.5386008e-08,0.3203517,0.40172568,0.0048472784,0.33060542,0.41795933,0.007458044,0.33935738,0.4295492,0.008254385,0.3460777,0.43782377,0.008805797,0.34278834,0.4090742,0.010584131,0.35442126,0.41805524,0.0116219595,0.3599822,0.4196949,0.01075427,0.36480838,0.41966614,0.009904494,0.3462969,0.39567032,0.0073618633,0.36026815,0.40122998,0.009205165,0.36780193,0.40247467,0.008125505,0.37375635,0.40270293,0.00688201,0.34722003,0.38131958,0.003923838,0.36143395,0.3811388,0.0059860037,0.3689433,0.3816472,0.0054254774,0.37520477,0.3825683,0.004118501,0.3453414,0.36729768,0.0006210765,0.35526383,0.36073175,0.0023968187,0.36197147,0.35698265,0.003190285,0.3676952,0.35358554,0.003370744,right
13,  score: 0.9728183,"  label: ""Left""",240,0.29930678,0.6788471,4.61449e-08,0.30712143,0.6620659,-0.0007316811,0.316548,0.6557818,-0.001060742,0.32513684,0.65420324,-0.0013255505,0.3308942,0.6539101,-0.0016112247,0.31917495,0.67392576,-0.0036697045,0.3326964,0.6729144,-0.005356062,0.34012413,0.67293525,-0.005624219,0.34546137,0.6729405,-0.0054755146,0.31937265,0.68766904,-0.0045452095,0.33403063,0.6881469,-0.006186431,0.34289527,0.68740463,-0.0073571512,0.34936818,0.68640375,-0.0080699315,0.3187445,0.69866145,-0.005321676,0.33079842,0.7024408,-0.008015278,0.3387755,0.7007702,-0.010630276,0.34457284,0.69867104,-0.012144702,0.31754333,0.7060836,-0.005890183,0.32427487,0.719966,-0.008593974,0.32921618,0.72864246,-0.010522946,0.33323556,0.73551404,-0.011631366,right
13,  score: 0.95271325,"  label: ""Right""",240,0.3253604,0.38402316,5.2900724e-08,0.32776728,0.40541092,-0.00172642,0.3345345,0.41900045,-0.0027969405,0.3417054,0.4265229,-0.0037458357,0.34626207,0.43460718,-0.0049579693,0.34422198,0.40800285,-0.0039770566,0.35390982,0.4162231,-0.0058990647,0.3595936,0.42015144,-0.0069328276,0.36400825,0.42180207,-0.007818101,0.34749845,0.3948537,-0.0047109677,0.35878554,0.40137678,-0.0064922106,0.36532566,0.40473142,-0.0075437627,0.37023592,0.40614265,-0.008418052,0.34789005,0.3809555,-0.005558433,0.36087924,0.382073,-0.008203524,0.36901155,0.38323766,-0.010456938,0.37557572,0.38412178,-0.01213012,0.34607747,0.36860958,-0.0062857685,0.35543743,0.36148024,-0.009825552,0.36153397,0.35649654,-0.011922152,0.3667914,0.35234177,-0.013193813,right
13,  score: 0.9778039,"  label: ""Right""",240,0.4240539,0.7203968,1.16224e-07,0.4099474,0.68562174,-0.0071477755,0.38786024,0.6700558,-0.006883446,0.37218097,0.6519283,-0.00456509,0.3626126,0.63233,-0.0012532023,0.3688827,0.7198092,-0.0003725772,0.34710357,0.7038407,0.005548435,0.3456154,0.6879087,0.009408303,0.34861967,0.6802178,0.011888658,0.37078464,0.73459274,0.006171814,0.35680735,0.7070497,0.012711424,0.35811204,0.68407226,0.013635062,0.36297134,0.6699334,0.013328162,0.37571433,0.7409718,0.01274033,0.36488658,0.71384674,0.018979123,0.36510593,0.6929201,0.018127332,0.36930624,0.67966205,0.016198259,0.38096648,0.74199116,0.018701905,0.37261966,0.719164,0.022928698,0.37183028,0.702062,0.023057597,0.37493384,0.6906766,0.02286881,left
14,  score: 0.981743,"  label: ""Left""",260,0.29676315,0.6828092,3.573053e-08,0.30459738,0.66498494,-0.0017123236,0.31446347,0.65655875,-0.0024650767,0.3237094,0.6541994,-0.0028709152,0.3300547,0.6518173,-0.003216084,0.31788445,0.6735326,-0.004531462,0.33161393,0.6721381,-0.006537688,0.33923918,0.67216486,-0.007238303,0.34504268,0.6721789,-0.0075651007,0.317461,0.6876723,-0.0049521304,0.3315244,0.687463,-0.0069354437,0.3401026,0.6864896,-0.008127313,0.34661046,0.6854359,-0.009047323,0.31627718,0.69904244,-0.0054105204,0.32826662,0.70117027,-0.008489566,0.33595118,0.698899,-0.010812881,0.34140754,0.696405,-0.012199198,0.31462285,0.7074404,-0.0057717506,0.32130328,0.719078,-0.009127604,0.32619435,0.72746366,-0.011373244,0.330172,0.7346354,-0.012718402,right
14,  score: 0.9491492,"  label: ""Right""",260,0.3241196,0.38293374,5.6654613e-08,0.32685444,0.40459475,-0.0014975073,0.33421794,0.4182931,-0.0024571067,0.341365,0.42610574,-0.0033048552,0.34546563,0.43460923,-0.004437169,0.34405005,0.40730053,-0.0039773188,0.3540968,0.41577017,-0.0058761616,0.3602801,0.4199407,-0.0069109,0.36508584,0.42187825,-0.007843822,0.34731925,0.39435497,-0.004770305,0.35865307,0.40187344,-0.0064997165,0.36500338,0.40598285,-0.007500453,0.3696143,0.40818745,-0.008338508,0.34768546,0.38068202,-0.005623845,0.36087292,0.3824656,-0.008187974,0.369246,0.3840132,-0.010387912,0.3759013,0.38514838,-0.012049966,0.3457624,0.36847973,-0.006333523,0.3552467,0.36166617,-0.009764981,0.36149135,0.35686815,-0.011787017,0.36686265,0.35279742,-0.013026582,right
14,  score: 0.9752235,"  label: ""Right""",260,0.42039424,0.72092336,1.1014684e-07,0.40717754,0.685971,-0.007032785,0.38503268,0.6700197,-0.0071898866,0.36917266,0.65182495,-0.0053518745,0.36032444,0.63188446,-0.0027638958,0.36537498,0.7172229,-0.003053935,0.34353843,0.7017386,0.00068792724,0.33943537,0.68786305,0.0029397043,0.33989248,0.6800794,0.004334912,0.36688542,0.73276085,0.0028901573,0.35292518,0.705787,0.0073550167,0.35397238,0.68301594,0.007848889,0.35840085,0.66853267,0.0073996414,0.3717186,0.7395721,0.008918322,0.36064938,0.71255475,0.013199864,0.36081532,0.6918858,0.012394055,0.36497074,0.67874575,0.01075631,0.37693617,0.74102557,0.014379041,0.36880046,0.71787256,0.01710327,0.36811602,0.70077175,0.01697927,0.37131807,0.6894143,0.016772168,left
15,  score: 0.82349586,"  label: ""Left""",280,0.48481077,0.5559473,2.4765342e-08,0.46448028,0.5462685,-0.014342416,0.44566688,0.52832305,-0.014376454,0.42908865,0.5170185,-0.011725257,0.4140564,0.5151297,-0.0081999395,0.436149,0.52234685,0.0065712305,0.41744918,0.52495325,0.010330248,0.40894404,0.5341074,0.010138396,0.40381274,0.54173833,0.0098051485,0.43897077,0.53383464,0.015212395,0.42144245,0.54098344,0.020841777,0.41221583,0.55411303,0.018490376,0.40572682,0.5680224,0.016114546,0.4424535,0.54535794,0.021587228,0.4271838,0.5525698,0.025043434,0.4188001,0.5648865,0.021487849,0.4114952,0.57559437,0.018265197,0.44520783,0.55536246,0.02649202,0.4340534,0.5612462,0.028363965,0.4288707,0.56794107,0.027189508,0.42372483,0.5734476,0.026084084,left
15,  score: 0.7799271,"  label: ""Right""",280,0.30842704,0.37046352,-4.5162473e-08,0.3181894,0.40117502,0.0101159755,0.33011118,0.41635734,0.015885102,0.33990034,0.4273351,0.018790802,0.34522867,0.43597007,0.021074597,0.3424894,0.4129278,0.019320859,0.35743517,0.42078155,0.023460478,0.36288735,0.4192926,0.02431417,0.36669657,0.41751552,0.024587024,0.34600255,0.39879188,0.014536454,0.3625954,0.4043265,0.018855935,0.36854547,0.4035827,0.0186013,0.37149644,0.40185797,0.018119443,0.34732774,0.3827301,0.009757207,0.36438,0.38509822,0.014087776,0.37093195,0.38411176,0.014628709,0.3746403,0.38314685,0.014144155,0.34621853,0.36517015,0.005575849,0.3581341,0.36025244,0.009730379,0.36468953,0.35702363,0.01200027,0.36915183,0.35359585,0.013270202,right
15,  score: 0.9646786,"  label: ""Left""",280,0.29399604,0.6813798,4.820641e-08,0.30133247,0.66324276,-0.001816438,0.31146678,0.65329117,-0.0026249995,0.32119274,0.65110093,-0.0031097974,0.32798877,0.6516051,-0.0034504507,0.31444436,0.6712686,-0.004510963,0.32767174,0.6681936,-0.0065462473,0.33499599,0.66762894,-0.007104987,0.34019405,0.66776556,-0.0072688432,0.31453657,0.6857263,-0.0049388413,0.32863548,0.68443674,-0.0069420566,0.33745226,0.6832525,-0.008266483,0.34420195,0.68251735,-0.009255128,0.31375185,0.69743645,-0.0054231193,0.325606,0.69820166,-0.008737209,0.3333862,0.69543993,-0.011514722,0.3390823,0.6930475,-0.013200645,0.31214282,0.7057831,-0.005780747,0.31852564,0.717953,-0.009366174,0.32309178,0.72670686,-0.011885588,0.32678977,0.73445404,-0.0134340385,right
15,  score: 0.7849568,"  label: ""Right""",280,0.32423592,0.38446924,6.3170916e-08,0.32688087,0.40467182,-0.002714708,0.33376494,0.41821137,-0.00446011,0.34078747,0.42544916,-0.005910173,0.34479535,0.43447658,-0.007645935,0.34385574,0.40762395,-0.0057481173,0.35363886,0.41552126,-0.008588404,0.35980263,0.41970706,-0.010253618,0.36482587,0.42184383,-0.011550648,0.3471185,0.3945559,-0.0063326764,0.35827437,0.40187043,-0.0088926125,0.36492938,0.4057667,-0.010349812,0.37016883,0.40803504,-0.011479493,0.34742925,0.38069007,-0.0070704557,0.36025438,0.38246745,-0.010320657,0.36877745,0.38393784,-0.0127397645,0.37571582,0.38524657,-0.014472879,0.34539285,0.36786643,-0.0077795177,0.35489586,0.3610704,-0.011630861,0.3612536,0.3562919,-0.013789362,0.36692145,0.35241774,-0.01511096,right
15,  score: 0.9838686,"  label: ""Right""",280,0.41729394,0.7215759,9.578126e-08,0.40444386,0.6857452,-0.0073811496,0.38302693,0.66954005,-0.007824982,0.3674904,0.6510983,-0.00618435,0.3587372,0.63128936,-0.0035502135,0.36339957,0.7148674,-0.0040311376,0.34098864,0.69919044,-0.00043345423,0.33852455,0.68392867,0.0023135834,0.3410748,0.67625076,0.004258732,0.3643632,0.7309804,0.0021338258,0.3503938,0.7031756,0.0064515,0.35266483,0.6806724,0.007194512,0.35836014,0.66797525,0.007023192,0.36879957,0.7381505,0.008397986,0.35789064,0.7108165,0.012687597,0.35904223,0.6905553,0.0120989075,0.36418164,0.67877305,0.010631564,0.37389162,0.7400223,0.01408255,0.3661814,0.7166477,0.01673925,0.3665325,0.69974,0.01669203,0.3707765,0.6891276,0.016586741,left
16,  score: 0.8460635,"  label: ""Right""",300,0.31471235,0.37223664,3.0466975e-08,0.32101563,0.4014028,0.001694253,0.32912716,0.41707775,0.0031624255,0.33768538,0.42707792,0.0034970168,0.34393543,0.4350475,0.003617254,0.3418901,0.40912226,0.007496201,0.3525756,0.41731447,0.007929459,0.35853538,0.42003056,0.006832134,0.3635594,0.42171222,0.0055893855,0.34612906,0.3957341,0.0053507094,0.3588212,0.40176314,0.006202008,0.36593923,0.4042122,0.0046652574,0.37147287,0.40635267,0.0031394616,0.34723035,0.3811008,0.0027300017,0.36097267,0.38185278,0.0029318547,0.36868826,0.38303337,0.0012583137,0.3752978,0.38547406,-0.0005677272,0.34528834,0.3669694,0.00010644731,0.35477453,0.36010814,-0.00064444327,0.36126465,0.35559893,-0.0013768399,0.3672201,0.3521043,-0.0020533619,right
16,  score: 0.9684825,"  label: ""Left""",300,0.29077667,0.68043715,4.727993e-08,0.29784766,0.6623754,-0.0019245244,0.30698606,0.65139073,-0.0031440374,0.31572026,0.6470435,-0.004107155,0.3220799,0.644513,-0.0049720746,0.3114161,0.6689242,-0.0046661417,0.32456797,0.66461825,-0.00687952,0.33187097,0.66291946,-0.0075884312,0.3372203,0.6618331,-0.007871227,0.31179637,0.6831104,-0.0052763405,0.32629412,0.68179035,-0.007444962,0.33469084,0.6804278,-0.008684878,0.34098303,0.6793971,-0.009576383,0.3110311,0.6948236,-0.005979837,0.32331005,0.6954353,-0.009263723,0.33105198,0.6932865,-0.011718895,0.33672863,0.69136626,-0.013226956,0.30929014,0.70367044,-0.0066054547,0.31621644,0.71517354,-0.009955952,0.3207927,0.72387826,-0.012034973,0.3245164,0.73141223,-0.013304494,right
16,  score: 0.9273835,"  label: ""Right""",300,0.32332727,0.38304368,6.841017e-08,0.32637063,0.40428314,-0.0018494943,0.33384028,0.4180937,-0.0031112633,0.34074068,0.42634147,-0.004199008,0.34435517,0.43531352,-0.005602845,0.3436379,0.40747792,-0.005031117,0.35370612,0.41652814,-0.00754004,0.36026388,0.42148528,-0.008996976,0.36545965,0.42416662,-0.010189127,0.34689635,0.39440328,-0.005838305,0.3582362,0.4020972,-0.008202288,0.36526394,0.40682974,-0.009632978,0.3709802,0.40972167,-0.010756397,0.34723246,0.38050047,-0.0066902796,0.36008304,0.3822754,-0.009779827,0.36875778,0.38419935,-0.01233699,0.37578312,0.38579357,-0.014174719,0.34530255,0.367744,-0.007424154,0.3546476,0.36086428,-0.01121718,0.36098924,0.3559239,-0.0135066,0.36648902,0.35183606,-0.014910672,right
16,  score: 0.98457223,"  label: ""Right""",300,0.41541564,0.72204435,1.0909888e-07,0.40227753,0.6854696,-0.008064257,0.38132018,0.66900915,-0.008681844,0.36613277,0.6507752,-0.007296538,0.35783568,0.6298695,-0.0048797964,0.36157396,0.7136097,-0.0022928307,0.33966318,0.6967901,0.00205105,0.3380482,0.68070817,0.005229433,0.34126708,0.6727234,0.0074339556,0.36248952,0.7294951,0.0042339857,0.3488595,0.7011095,0.009311157,0.35167724,0.67854565,0.0102538,0.3575612,0.66567725,0.010292517,0.3667489,0.73657995,0.010644842,0.35573617,0.7087848,0.015682224,0.35721985,0.68840194,0.015170171,0.36263606,0.6764768,0.0137766125,0.3718066,0.7382519,0.016334474,0.36387196,0.71491903,0.019577978,0.3641212,0.6976819,0.019587263,0.36843592,0.68685853,0.019545598,left
